ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
457	YCR072C	2535	0.069069151	0.152395032	-0.016652559	0.009159989	6.359677466	0.088097746	0.002069841	0.035468537	0.008013056	0.035468537	RSA4	YCR072C	YCR072C	biological process unknown || molecular function unknown || YCR072C || 1086458	4.95	0.00158	0.54	up	down	NA	0	3.18e-07	-1.19	0.4	0.327	NA	NA	no	core_ESR_down
458	YMR243C	4985	0.748617824	0.840795199	0.001486606	0.004638939	7.90864758	0.018623288	0.000400012	0.003622639	0.009227697	0.009227697	ZRC1	ZRC1	YMR243C	zinc ion homeostasis* || di-, tri-valent inorganic cation transporter activity* || YMR243C || 1080840	4.96	0.00158	0.58	up	down	NA	0	7.05e-08	-1.45	0.44	0.542	NA	NA	no	core_ESR_down
459	YDR091C	4131	0.428121146	0.579911437	-0.004882382	0.006161428	8.055688515	0.025558555	0.000361345	0.016622983	0.00931756	0.016622983	RLI1	RLI1	YDR091C	translational initiation* || ATPase activity* || YDR091C || 1085576	4.98	0.00153	0.71	up	down	NA	0	1.17e-10	-1.12	0.39	0.307	NA	NA	no	core_ESR_down
460	YMR215W	5307	0.880710594	0.928836856	0.001086396	0.007239338	7.321577303	0.08768602	0.000773136	0.022673653	0.008804156	0.022673653	GAS3	GAS3	YMR215W	biological process unknown || 1,3-beta-glucanosyltransferase activity || YMR215W || 1084464	5	0.00151	0.57	up	down	NA	0	1.17e-07	-1.07	0.45	0.603	NA	NA	no	core_ESR_down
461	YLR065C	4522	0.57507552	0.711786308	-0.003053816	0.005447482	5.395883575	0.013957806	0.005009945	0.005152574	0.00826636	0.00826636	YLR065C	YLR065C	YLR065C	biological process unknown || molecular function unknown || YLR065C || 1080948	5.01	0.00145	0.54	up	down	NA	0	3.68e-07	-1.06	0.46	0.647	NA	NA	no	core_ESR_down
462	YDR083W	844	0.000581034	0.003853133	-0.029433894	0.008555576	5.611234203	0.076529414	0.004205702	0.028542253	0.008027019	0.028542253	RRP8	RRP8	YDR083W	rRNA processing || methyltransferase activity || YDR083W || 1083758	5.06	0.00131	0.55	up	down	NA	0	2.36e-07	-1.46	0.48	0.729	NA	down	no	core_ESR_down
463	YBR191W	1055	0.001719335	0.00912144	-0.015081199	0.004810798	8.675391186	0.031798209	0.000185667	0.010168611	0.009647445	0.010168611	RPL21A	RPL21A	YBR191W	protein biosynthesis* || structural constituent of ribosome || YBR191W || 1082352	5.08	0.00125	0.56	up	down	NA	0	1.35e-07	-1.09	0.42	0.464	NA	down	no	core_ESR_down
464	YJL148W	772	0.000330286	0.002394571	-0.026988515	0.007517044	5.893005831	0.066906202	0.003011635	0.022268526	0.007883143	0.022268526	RPA34	RPA34	YJL148W	transcription from RNA polymerase I promoter || DNA-directed RNA polymerase activity || YJL148W || 1083719	5.09	0.00124	0.57	up	down	NA	0	1.14e-07	-1.31	0.44	0.56	NA	down	no	core_ESR_down
465	YLR186W	927	0.0008711	0.005259489	-0.020401526	0.00612814	6.511398872	0.047711662	0.001659875	0.015141429	0.008135233	0.015141429	EMG1	EMG1	YLR186W	35S primary transcript processing* || snoRNA binding || YLR186W || 1085674	5.09	0.00124	0.73	up	down	NA	0	2.49e-11	-1.15	0.42	0.458	NA	down	no	core_ESR_down
466	YGR283C	2679	0.084062647	0.175624724	-0.017093478	0.009894435	5.054402698	0.086794323	0.006850238	0.036949108	0.009064685	0.036949108	YGR283C	YGR283C	YGR283C	biological process unknown || molecular function unknown || YGR283C || 1082996	5.15	0.00106	0.75	up	down	NA	0	8.66e-12	-1.68	0.4	0.371	NA	NA	TEL	core_ESR_down
467	YJR063W	3695	0.29106362	0.440829895	-0.008773843	0.008310206	5.543688613	0.04816178	0.004449745	0.026446753	0.008081082	0.026446753	RPA12	RPA12	YJR063W	transcription from RNA polymerase I promoter || DNA-directed RNA polymerase activity || YJR063W || 1082874	5.16	0.00102	0.55	up	down	NA	0	2.53e-07	-0.86	0.44	0.565	NA	NA	no	core_ESR_down
468	YDR449C	1588	0.009828217	0.034640134	-0.029459023	0.011410198	5.265395	0.129508975	0.006052308	0.052194478	0.008520919	0.052194478	UTP6	UTP6	YDR449C	processing of 20S pre-rRNA || snoRNA binding || YDR449C || 1085431	5.18	0.001	0.52	up	down	NA	0	6.15e-07	-1.23	0.46	0.647	NA	down	no	core_ESR_down
469	YJL136C	3381	0.208360958	0.344926437	-0.009080161	0.007217445	7.133579311	0.06944966	0.000838436	0.022466753	0.008629499	0.022466753	RPS21B	RPS21B	YJL136C	protein biosynthesis || structural constituent of ribosome || YJL136C || 1081975	5.18	0.001	0.52	up	down	NA	0	7.21e-07	-1.2	0.48	0.718	NA	NA	no	core_ESR_down
470	YJR094W-A	3998	0.383677147	0.537128812	-0.006083046	0.006982849	7.220224363	0.081274828	0.000809988	0.021004795	0.008710594	0.021004795	RPL43B	RPL43B	YJR094W-A	protein biosynthesis || structural constituent of ribosome || YJR094W-A || 1084240	5.18	0.001	0.58	up	down	NA	0	5.97e-08	-1.19	0.45	0.589	NA	NA	no	core_ESR_down
471	YDR184C	3376	0.206497408	0.342347746	-0.014996127	0.011871018	5.031714658	0.111513197	0.007683855	0.055362724	0.009137508	0.055362724	ATC1	ATC1	YDR184C	response to stress* || molecular function unknown || YDR184C || 1086668	5.21	0.00089	0.7	up	down	NA	0	2.36e-10	-1.4	0.44	0.54	NA	NA	no	core_ESR_down
472	YBR252W	3115	0.152357992	0.273755275	0.007806072	0.005454016	5.466297024	0.027972705	0.004117393	0.009190781	0.00816368	0.009190781	DUT1	DUT1	YBR252W	pyrimidine deoxyribonucleoside triphosphate catabolism || dUTP diphosphatase activity || YBR252W || 1083806	5.23	0.00088	0.49	up	down	NA	0	2.25e-06	-1.22	0.5	0.774	NA	NA	no	core_ESR_down
473	YOL124C	2853	0.109665977	0.215142121	-0.017366515	0.010856132	5.764876948	0.113197868	0.003767145	0.0489602	0.007930377	0.0489602	TRM11	TRM11	YOL124C	tRNA methylation || RNA binding* || YOL124C || 1085371	5.25	0.00086	0.67	up	down	NA	0	9.1e-10	-1.52	0.43	0.484	NA	NA	no	core_ESR_down
474	YBL039C	3179	0.164014686	0.28876697	-0.012640369	0.009082713	8.061542551	0.077825202	0.000361805	0.036545879	0.009321047	0.036545879	URA7	URA7	YBL039C	phospholipid biosynthesis* || CTP synthase activity || YBL039C || 1085004	5.29	8e-04	0.67	up	down	NA	0	9.19e-10	-1.35	0.44	0.569	NA	NA	no	core_ESR_down
475	YHR010W	1517	0.007912565	0.029193557	-0.012632795	0.004756721	8.570655637	0.032584706	0.000217374	0.009905434	0.009597356	0.009905434	RPL27A	RPL27A	YHR010W	protein biosynthesis || structural constituent of ribosome || YHR010W || 1084378	5.31	0.00077	0.42	up	down	NA	3e-05	1.67e-05	-1.23	0.49	0.757	NA	down	no	core_ESR_down
476	YDR025W	1643	0.011627183	0.039608853	-0.011850687	0.004696575	8.797299961	0.030412002	0.000165645	0.004938999	0.009702785	0.009702785	RPS11A	RPS11A	YDR025W	protein biosynthesis* || structural constituent of ribosome || YDR025W || 1085922	5.34	0.00069	0.72	up	down	NA	0	8.39e-11	-1.58	0.43	0.518	NA	down	no	core_ESR_down
477	YBR084C-A	884	0.000714119	0.004506116	-0.015847296	0.004682868	8.651387642	0.033097677	0.000174742	0.007698057	0.009636173	0.009636173	RPL19A	RPL19A	YBR084C-A	protein biosynthesis || structural constituent of ribosome || YBR084C-A || 1082736	5.36	0.00066	0.55	up	down	NA	0	2.25e-07	-1.59	0.47	0.693	NA	down	no	core_ESR_down
478	YPR144C	2576	0.073084064	0.158793286	-0.014468904	0.008072789	6.531296272	0.04727482	0.001560965	0.027595366	0.008152546	0.027595366	NOC4	NOC4	YPR144C	processing of 20S pre-rRNA* || snoRNA binding || YPR144C || 1083935	5.38	0.00065	0.68	up	down	NA	0	7.18e-10	-1.47	0.46	0.633	NA	NA	no	core_ESR_down
479	YER009W	3691	0.287526962	0.436003361	0.005160133	0.004851744	7.494901796	0.018837745	0.000585504	0.009945783	0.008950413	0.009945783	NTF2	NTF2	YER009W	protein-nucleus import* || Ran GTPase binding || YER009W || 1081289	5.41	0.00057	0.69	up	down	NA	0	4.54e-10	-0.95	0.45	0.601	NA	NA	no	core_ESR_down
480	YFL045C	514	2.99e-05	0.0003253	0.020113979	0.004818383	8.419260759	0.040129644	0.00023272	0.010154235	0.009520836	0.010154235	SEC53	SEC53	YFL045C	protein-ER targeting || phosphomannomutase activity || YFL045C || 1085263	5.41	0.00057	0.59	up	down	NA	0	4.87e-08	-0.79	0.48	0.712	NA	up	no	core_ESR_down
481	YBR048W	3206	0.169764917	0.296373749	-0.006424679	0.004679438	8.575338543	0.022919167	0.0001969	0.008418825	0.009599646	0.009599646	RPS11B	RPS11B	YBR048W	protein biosynthesis* || structural constituent of ribosome || YBR048W || 1081969	5.42	0.00057	0.74	up	down	NA	0	1.65e-11	-1.59	0.42	0.464	NA	NA	no	core_ESR_down
482	YHR025W	3544	0.246871699	0.389846441	0.006708036	0.005792871	8.14387459	0.036268266	0.000327446	0.014685757	0.009369361	0.014685757	THR1	THR1	YHR025W	methionine metabolism* || homoserine kinase activity || YHR025W || 1086194	5.42	0.00057	0.39	up	down	NA	1e-04	5e-05	-1.71	0.57	0.932	NA	NA	no	core_ESR_down
483	YMR230W	832	0.00053139	0.00357475	-0.018068324	0.005215407	7.81288458	0.052665012	0.000448384	0.011720818	0.009166858	0.011720818	RPS10B	RPS10B	YMR230W	protein biosynthesis || structural constituent of ribosome || YMR230W || 1083858	5.47	0.00054	0.53	up	down	NA	0	5.07e-07	-1.27	0.46	0.636	NA	down	no	core_ESR_down
484	YKR092C	3731	0.2999556	0.449732519	-0.010014146	0.009661234	7.277653982	0.071199377	0.000776232	0.040982843	0.008763999	0.040982843	SRP40	SRP40	YKR092C	nucleocytoplasmic transport || unfolded protein binding || YKR092C || 1085615	5.53	5e-04	0.42	up	down	NA	4e-05	1.92e-05	-1.83	0.56	0.918	NA	NA	no	core_ESR_down
485	YPL198W	5455	0.93849926	0.963115103	0.000357941	0.004639174	7.346851572	0.036541277	0.000801826	0.007519247	0.008826857	0.008826857	RPL7B	RPL7B	YPL198W	protein biosynthesis || structural constituent of ribosome || YPL198W || 1080632	5.53	5e-04	0.61	up	down	NA	0	1.92e-08	-1.66	0.46	0.652	NA	NA	no	core_ESR_down
486	YJR145C	2779	0.097976338	0.197363882	-0.007856122	0.004747635	9.753925655	0.026765466	6.02e-05	0.006126699	0.010023954	0.010023954	RPS4A	RPS4A	YJR145C	protein biosynthesis* || structural constituent of ribosome || YJR145C || 1080991	5.55	0.00049	0.6	up	down	NA	0	2.97e-08	-1.47	0.5	0.782	NA	NA	no	core_ESR_down
487	YPR041W	3841	0.33800427	0.492530564	-0.004433917	0.004627745	7.66537524	0.012504975	0.000511669	0.004882133	0.009069632	0.009069632	TIF5	TIF5	YPR041W	regulation of translational initiation* || translation initiation factor activity* || YPR041W || 1083177	5.58	0.00048	0.72	up	down	NA	0	6.04e-11	-1.33	0.47	0.688	NA	NA	no	core_ESR_down
488	YLR293C	4942	0.736158502	0.833727062	0.001573812	0.004670832	8.406974836	0.009086245	0.00024613	0.005628804	0.009514415	0.009514415	GSP1	GSP1	YLR293C	rRNA processing* || GTPase activity || YLR293C || 1080919	5.59	0.00048	0.67	up	down	NA	0	1.37e-09	-1.52	0.49	0.751	NA	NA	no	core_ESR_down
489	YLR432W	339	2.83e-06	4.67e-05	-0.023399724	0.004997005	9.180573678	0.076783535	0.000107144	0.011064192	0.009855738	0.011064192	IMD3	IMD3	YLR432W	GTP biosynthesis || IMP dehydrogenase activity || YLR432W || 1085180	5.6	0.00048	0.45	up	down	NA	0	7.29e-06	-1.53	0.53	0.867	NA	down	no	core_ESR_down
490	YDR471W	1234	0.003308419	0.015005851	-0.013638397	0.004642817	7.983558074	0.045954943	0.000369792	0.008881138	0.009274019	0.009274019	RPL27B	RPL27B	YDR471W	protein biosynthesis || structural constituent of ribosome || YDR471W || 1080826	5.62	0.00047	0.61	up	down	NA	0	2.33e-08	-1.34	0.47	0.667	NA	down	no	core_ESR_down
491	YGL147C	1457	0.006597639	0.025344535	-0.015483794	0.005699908	8.90184699	0.050742139	0.000142187	0.014393023	0.009747686	0.014393023	RPL9A	RPL9A	YGL147C	protein biosynthesis || structural constituent of ribosome || YGL147C || 1081538	5.66	0.00045	0.6	up	down	NA	0	2.62e-08	-1.41	0.46	0.643	NA	down	no	core_ESR_down
492	YJR124C	5563	0.987407572	0.993442419	8.15e-05	0.005161292	6.008859911	0.022715539	0.002595283	0.009322692	0.007892204	0.009322692	YJR124C	YJR124C	YJR124C	biological process unknown || molecular function unknown || YJR124C || 1086176	5.71	0.00041	0.82	up	down	NA	0	3.66e-14	-1.71	0.44	0.542	NA	NA	no	core_ESR_down
493	YDL191W	458	1.73e-05	0.000211294	-0.022276025	0.005184167	8.35282292	0.053446064	0.000296975	0.011726877	0.009485734	0.011726877	RPL35A	RPL35A	YDL191W	protein biosynthesis || structural constituent of ribosome || YDL191W || 1082799	5.72	0.00041	0.35	up	down	NA	0.00027	0.000162	-1.51	0.58	0.94	NA	down	no	core_ESR_down
494	YDL136W	218	1.03e-07	2.64e-06	-0.026332776	0.004948071	7.684230883	0.065184415	0.000697482	0.010256135	0.009082295	0.010256135	RPL35B	RPL35B	YDL136W	protein biosynthesis || structural constituent of ribosome || YDL136W || 1080998	5.76	0.00041	0.36	up	down	NA	0.00018	0.000119	-1.48	0.58	0.94	NA	down	no	core_ESR_down
495	YDR321W	5236	0.850126506	0.908739124	0.000969835	0.005132568	7.602641733	0.024026465	0.000538713	0.01124698	0.009027012	0.01124698	ASP1	ASP1	YDR321W	asparagine catabolism || asparaginase activity || YDR321W || 1082596	5.85	0.00035	0.68	up	down	NA	0	5.59e-10	-1.52	0.53	0.871	NA	NA	no	core_ESR_down
496	YDR165W	836	0.000536218	0.003589969	-0.028655738	0.00827727	6.386505662	0.086778277	0.001824303	0.028827771	0.008032331	0.028827771	TRM82	TRM82	YDR165W	tRNA methylation || protein binding* || YDR165W || 1082765	5.89	0.00033	0.75	up	down	NA	0	1e-11	-1.43	0.48	0.711	NA	down	no	core_ESR_down
497	YJL191W	564	5.05e-05	0.0005014	0.018687621	0.004610603	7.414721467	0.017314155	0.000624635	0.007856515	0.008885815	0.008885815	RPS14B	RPS14B	YJL191W	protein biosynthesis* || structural constituent of ribosome* || YJL191W || 1084047	6	0.00024	0.55	up	down	NA	0	2.39e-07	-1.73	0.56	0.924	NA	up	no	core_ESR_down
498	YKR057W	1480	0.00708744	0.026802975	-0.012445123	0.004621788	7.705373452	0.041542531	0.000460236	0.008407916	0.009096413	0.009096413	RPS21A	RPS21A	YKR057W	protein biosynthesis || structural constituent of ribosome || YKR057W || 1081858	6	0.00024	0.6	up	down	NA	0	2.7e-08	-1.43	0.53	0.857	NA	down	no	core_ESR_down
499	YKL154W	1365	0.005084319	0.020847569	-0.016093298	0.005744237	5.214357603	0.027222322	0.006127894	0.003227521	0.00863428	0.00863428	SRP102	SRP102	YKL154W	protein-ER targeting* || GTPase activity* || YKL154W || 1081678	6.08	0.00021	0.6	up	down	NA	0	2.79e-08	-1.59	0.54	0.892	NA	down	no	core_ESR_down
500	YLR197W	2210	0.038207043	0.096762362	-0.009906087	0.004779484	8.708186793	0.024942084	0.00017943	0.010040496	0.009662647	0.010040496	NOP56	SIK1	YLR197W	rRNA modification* || molecular function unknown || YLR197W || 1080843	6.12	0.00019	0.51	up	down	NA	0	8.91e-07	-1.61	0.54	0.892	NA	NA	no	core_ESR_down
501	YPR102C	545	4.13e-05	0.000424283	-0.019245429	0.004694	8.623773199	0.045475927	0.000234563	0.009616727	0.009623052	0.009623052	RPL11A	RPL11A	YPR102C	protein biosynthesis* || structural constituent of ribosome || YPR102C || 1080671	6.17	0.00017	0.54	up	down	NA	0	3.99e-07	-1.7	0.53	0.874	NA	down	no	core_ESR_down
502	YLR413W	867	0.000652812	0.004214289	-0.046130414	0.013533272	7.139751314	0.382355207	0.001142982	0.080796136	0.008635255	0.080796136	YLR413W	YLR413W	YLR413W	biological process unknown || molecular function unknown || YLR413W || 1081447	6.18	0.00015	0.37	up	down	NA	0.00014	8.23e-05	-1.89	0.73	0.997	NA	down	no	core_ESR_down
503	YCL037C	4451	0.549346154	0.690786436	-0.00322028	0.005378427	7.470341042	0.032432872	0.000605228	0.012336616	0.008931314	0.012336616	SRO9	SRO9	YCL037C	protein biosynthesis || RNA binding || YCL037C || 1086658	6.3	1e-04	0.67	up	down	NA	0	1.06e-09	-1.39	0.55	0.907	NA	NA	no	core_ESR_down
504	YGR148C	682	0.000165286	0.001355579	-0.017554612	0.004660225	7.939616837	0.04461882	0.000383147	0.009333121	0.009246983	0.009333121	RPL24B	RPL24B	YGR148C	protein biosynthesis || structural constituent of ribosome* || YGR148C || 1084351	6.32	1e-04	0.48	up	down	NA	0	2.64e-06	-1.41	0.56	0.912	NA	down	no	core_ESR_down
505	YBL027W	594	7.17e-05	0.00067455	-0.018677693	0.004704165	8.908725644	0.047150771	0.000149796	0.009694897	0.009750557	0.009750557	RPL19B	RPL19B	YBL027W	protein biosynthesis || structural constituent of ribosome || YBL027W || 1082662	6.34	1e-04	0.53	up	down	NA	0	4.93e-07	-1.87	0.58	0.938	NA	down	no	core_ESR_down
506	YHR133C	5327	0.889424828	0.934505493	-0.000646579	0.004650574	6.516288206	0.006151217	0.001536581	0.002112568	0.008139485	0.008139485	NSG1	YHR133C	YHR133C	biological process unknown || molecular function unknown || YHR133C || 1086824	6.35	1e-04	0.71	up	down	NA	0	1.13e-10	-1.69	0.51	0.826	NA	NA	no	core_ESR_down
507	YLR146C	4713	0.641544826	0.761913816	-0.0022488	0.00483052	6.04986839	0.013415913	0.002526022	0.007913325	0.007901783	0.007913325	SPE4	SPE4	YLR146C	pantothenate biosynthesis* || spermine synthase activity || YLR146C || 1081925	6.35	1e-04	0.67	up	down	NA	0	8.7e-10	-1.57	0.52	0.853	NA	NA	no	core_ESR_down
508	YNL248C	1460	0.00664331	0.02546754	-0.023597724	0.008694126	7.064159184	0.07646973	0.001005287	0.0328119	0.008565435	0.0328119	RPA49	RPA49	YNL248C	transcription from RNA polymerase I promoter || DNA-directed RNA polymerase activity || YNL248C || 1082633	6.38	1e-04	0.66	up	down	NA	0	1.56e-09	-1.79	0.53	0.867	NA	down	no	core_ESR_down
509	YBR189W	1306	0.00417565	0.017872109	-0.013526174	0.004721873	9.255497863	0.031821931	9.32e-05	0.006309031	0.00988187	0.00988187	RPS9B	RPS9B	YBR189W	protein biosynthesis* || structural constituent of ribosome || YBR189W || 1082103	6.41	1e-04	0.66	up	down	NA	0	1.4e-09	-1.69	0.52	0.837	NA	down	no	core_ESR_down
510	YOR095C	1985	0.025447316	0.07175745	-0.020083213	0.008987612	6.08031386	0.092775584	0.00277217	0.033366678	0.007909835	0.033366678	RKI1	RKI1	YOR095C	pentose-phosphate shunt || ribose-5-phosphate isomerase activity || YOR095C || 1086003	6.44	7e-05	0.52	up	down	NA	0	6.44e-07	-1.46	0.58	0.947	NA	NA	no	core_ESR_down
511	YHR216W	498	2.57e-05	0.000288992	-0.026006027	0.006179486	8.208385895	0.062717015	0.000287181	0.016796852	0.009406251	0.016796852	IMD2	IMD2	YHR216W	GTP biosynthesis || IMP dehydrogenase activity || YHR216W || 1082542	6.5	7e-05	0.2	up	down	NA	0.0104	0.00688	-2.42	1.1	1	NA	down	TEL	core_ESR_down
512	YGR123C	619	9.97e-05	0.000892514	-0.020749602	0.005332199	6.849588649	0.045594236	0.001171735	0.011548594	0.008385387	0.011548594	PPT1	PPT1	YGR123C	protein amino acid dephosphorylation || protein serine/threonine phosphatase activity || YGR123C || 1084547	6.57	7e-05	0.69	up	down	NA	0	3.38e-10	-1.61	0.56	0.917	NA	down	no	core_ESR_down
513	YHR089C	2830	0.105307971	0.208271631	-0.016669592	0.010292109	6.683078097	0.074872535	0.001404686	0.045986157	0.008275578	0.045986157	GAR1	GAR1	YHR089C	rRNA modification* || RNA binding || YHR089C || 1085446	6.68	7e-05	0.72	up	down	NA	0	4.84e-11	-1.55	0.56	0.921	NA	NA	no	core_ESR_down
514	YLR372W	1686	0.01262329	0.041905429	0.01157444	0.004640498	8.012323855	0.029270176	0.000342671	0.004826556	0.009291509	0.009291509	SUR4	SUR4	YLR372W	sphingolipid biosynthesis* || fatty acid elongase activity || YLR372W || 1082521	6.72	7e-05	0.68	up	down	NA	0	6.48e-10	-1.84	0.53	0.875	NA	up	no	core_ESR_down
515	YER102W	1117	0.002271445	0.011379435	-0.014489813	0.00474728	9.161037172	0.035553855	0.000233946	0.005136732	0.00984872	0.00984872	RPS8B	RPS8B	YER102W	protein biosynthesis || structural constituent of ribosome || YER102W || 1083684	6.74	7e-05	0.56	up	down	NA	0	1.37e-07	-1.81	0.59	0.947	NA	down	no	core_ESR_down
516	YLR325C	625	9.95e-05	0.000892514	-0.018091748	0.004648611	8.093674716	0.037362513	0.000327829	0.009300681	0.009340067	0.009340067	RPL38	RPL38	YLR325C	protein biosynthesis || structural constituent of ribosome || YLR325C || 1083589	6.75	7e-05	0.41	up	down	NA	4e-05	2.39e-05	-1.67	0.61	0.966	NA	down	no	core_ESR_down
517	YLR344W	2961	0.128430972	0.242765332	-0.008127081	0.005345644	7.834665958	0.033936559	0.000434478	0.012350078	0.009180854	0.012350078	RPL26A	RPL26A	YLR344W	protein biosynthesis || structural constituent of ribosome* || YLR344W || 1081839	6.79	5e-05	0.59	up	down	NA	0	3.99e-08	-1.78	0.58	0.942	NA	NA	no	core_ESR_down
518	YKL006W	4688	0.631182101	0.753567879	-0.002261158	0.00471012	8.997810601	0.024681237	0.000138628	0.007492873	0.009786808	0.009786808	RPL14A	RPL14A	YKL006W	protein biosynthesis || structural constituent of ribosome* || YKL006W || 1084810	6.8	5e-05	0.65	up	down	NA	0	3.38e-09	-1.62	0.56	0.912	NA	NA	no	core_ESR_down
519	YOL097C	839	0.000554927	0.00370194	-0.015951234	0.004619879	7.580982623	0.034314345	0.000536636	0.005878919	0.009012123	0.009012123	WRS1	WRS1	YOL097C	tryptophanyl-tRNA aminoacylation || tryptophan-tRNA ligase activity || YOL097C || 1081236	6.91	3e-05	0.72	up	down	NA	0	8.04e-11	-1.8	0.57	0.936	NA	down	no	core_ESR_down
520	YML026C	1278	0.003843407	0.0168322	-0.013539791	0.004683856	8.593350852	0.031784327	0.000206646	0.005172804	0.009608409	0.009608409	RPS18B	RPS18B	YML026C	protein biosynthesis || structural constituent of ribosome || YML026C || 1084595	7	3e-05	0.56	up	down	NA	0	1.27e-07	-1.86	0.57	0.935	NA	down	no	core_ESR_down
521	YLR073C	5250	0.854774207	0.910448992	-0.001412126	0.007715254	5.442889189	0.094213753	0.005191829	0.021439089	0.008194479	0.021439089	RFU1	YLR073C	YLR073C	biological process unknown || molecular function unknown || YLR073C || 1086799	7.08	3e-05	0.69	up	down	NA	0	3.32e-10	-1.77	0.56	0.923	NA	NA	no	core_ESR_down
522	YOR310C	2486	0.06400748	0.144106945	-0.011194414	0.006044083	8.227716905	0.043049384	0.000304448	0.016039105	0.009417139	0.016039105	NOP58	NOP58	YOR310C	rRNA modification* || molecular function unknown || YOR310C || 1086132	7.16	3e-05	0.69	up	down	NA	0	4.74e-10	-1.96	0.59	0.954	NA	NA	no	core_ESR_down
523	YHL001W	2892	0.116249475	0.224982127	-0.007282403	0.00463637	7.639137903	0.024698236	0.000565149	0.008086049	0.009051899	0.009051899	RPL14B	RPL14B	YHL001W	protein biosynthesis || structural constituent of ribosome* || YHL001W || 1081655	7.17	3e-05	0.71	up	down	NA	0	1.14e-10	-1.7	0.58	0.941	NA	NA	no	core_ESR_down
524	YHR068W	2415	0.056491483	0.130924567	-0.008838028	0.004633973	7.869684941	0.018542712	0.000403945	0.002989861	0.009203162	0.009203162	DYS1	DYS1	YHR068W	hypusine biosynthesis from peptidyl-lysine || transferase activity, transferring alkyl or aryl (other than methyl) groups || YHR068W || 1082668	7.21	3e-05	0.61	up	down	NA	0	2.32e-08	-1.81	0.63	0.978	NA	NA	no	core_ESR_down
525	YER117W	3975	0.37754246	0.53159878	-0.004131964	0.004682465	8.588965861	0.033562214	0.000202945	0.008733574	0.009606282	0.009606282	RPL23B	RPL23B	YER117W	protein biosynthesis || structural constituent of ribosome || YER117W || 1082263	7.22	3e-05	0.68	up	down	NA	0	7.39e-10	-1.57	0.61	0.968	NA	NA	no	core_ESR_down
526	YLR367W	429	1.18e-05	0.000154359	0.020156763	0.004601294	7.169181111	0.021018551	0.000809308	0.00698153	0.008662779	0.008662779	RPS22B	RPS22B	YLR367W	protein biosynthesis || structural constituent of ribosome || YLR367W || 1082842	7.36	2e-05	0.75	up	down	NA	0	6.74e-12	-1.62	0.58	0.938	NA	up	no	core_ESR_down
527	YGR085C	1111	0.00223729	0.011271029	-0.016224715	0.005307781	8.329868302	0.033609158	0.000321924	0.012282171	0.009473391	0.012282171	RPL11B	RPL11B	YGR085C	protein biosynthesis* || structural constituent of ribosome || YGR085C || 1080923	7.46	2e-05	0.58	up	down	NA	0	6.21e-08	-2.01	0.62	0.973	NA	down	no	core_ESR_down
528	YDR450W	1484	0.00724937	0.027341457	-0.01320033	0.004916019	8.60246638	0.03308363	0.000216652	0.010595516	0.009612817	0.010595516	RPS18A	RPS18A	YDR450W	protein biosynthesis || structural constituent of ribosome || YDR450W || 1085435	7.63	2e-05	0.54	up	down	NA	0	3.59e-07	-2.02	0.64	0.98	NA	down	no	core_ESR_down
529	YDL075W	1621	0.010966788	0.0378662	-0.01461485	0.005745384	8.105769075	0.058647206	0.000306458	0.01446161	0.009347172	0.01446161	RPL31A	RPL31A	YDL075W	protein biosynthesis || structural constituent of ribosome || YDL075W || 1084586	7.68	2e-05	0.6	up	down	NA	0	2.94e-08	-1.84	0.64	0.982	NA	down	no	core_ESR_down
530	YBL072C	1101	0.002118884	0.010766882	-0.014596067	0.004749712	9.43939844	0.024816843	0.000152262	0.003179892	0.009940737	0.009940737	RPS8A	RPS8A	YBL072C	protein biosynthesis || structural constituent of ribosome || YBL072C || 1085974	7.7	2e-05	0.39	up	down	NA	8e-05	4.25e-05	-2	0.7	0.994	NA	down	no	core_ESR_down
531	YCR031C	5193	0.834423604	0.899335412	0.001210634	0.005791635	9.188276401	0.038620532	0.000106639	0.014900156	0.009858482	0.014900156	RPS14A	RPS14A	YCR031C	protein biosynthesis* || structural constituent of ribosome* || YCR031C || 1081279	7.77	1e-05	0.65	up	down	NA	0	3.68e-09	-2.17	0.64	0.982	NA	NA	no	core_ESR_down
532	YLR264W	2764	0.096695177	0.195804235	0.007664622	0.004614209	7.338897501	0.031860499	0.000705584	0.006537483	0.00881975	0.00881975	RPS28B	RPS28B	YLR264W	protein biosynthesis || structural constituent of ribosome || YLR264W || 1081676	7.86	1e-05	0.57	up	down	NA	0	9.97e-08	-1.94	0.64	0.981	NA	NA	no	core_ESR_down
533	YMR194W	701	0.000198138	0.001581992	-0.024267191	0.006521021	6.97158754	0.097484103	0.001022023	0.018002632	0.008483406	0.018002632	RPL36A	RPL36A	YMR194W	protein biosynthesis || structural constituent of ribosome* || YMR194W || 1082231	7.9	1e-05	0.63	up	down	NA	0	9.48e-09	-1.92	0.7	0.995	NA	down	no	core_ESR_down
